data_extracao_utc,endpoint_origem,json_path_lista,src__id,src__name,src__state,src__population,src__currentyear,src__lastyear,src__odslist,src__signataria
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,3150539,Pingo d'Água (MG),Minas Gerais,4706,2025,2015,"[{""goal"":1,""variationValue"":-24.97,""variationScale"":""DOWN"",""currentScore"":49.18,""lastScore"":61.46},{""goal"":2,""variationValue"":-30.15,""variationScale"":""DOWN"",""currentScore"":48.06,""lastScore"":62.55},{""goal"":3,""variationValue"":-12.29,""variationScale"":""DOWN"",""currentScore"":74.06,""lastScore"":83.16},{""goal"":4,""variationValue"":27.61,""variationScale"":""UP"",""currentScore"":61.54,""lastScore"":44.55},{""goal"":5,""variationValue"":50.0,""variationScale"":""UP"",""currentScore"":40.0,""lastScore"":20.0},{""goal"":6,""variationValue"":29.22,""variationScale"":""UP"",""currentScore"":68.48,""lastScore"":48.47},{""goal"":7,""variationValue"":-13.5,""variationScale"":""DOWN"",""currentScore"":81.34,""lastScore"":92.32},{""goal"":8,""variationValue"":-29.45,""variationScale"":""DOWN"",""currentScore"":31.0,""lastScore"":40.13},{""goal"":9,""variationValue"":41.3,""variationScale"":""UP"",""currentScore"":27.92,""lastScore"":16.39},{""goal"":10,""variationValue"":-42.15,""variationScale"":""DOWN"",""currentScore"":47.54,""lastScore"":67.58},{""goal"":11,""variationValue"":-12.4,""variationScale"":""DOWN"",""currentScore"":69.21,""lastScore"":77.79},{""goal"":12,""variationValue"":26.95,""variationScale"":""UP"",""currentScore"":56.77,""lastScore"":41.47},{""goal"":13,""variationValue"":-74.57,""variationScale"":""DOWN"",""currentScore"":55.25,""lastScore"":96.45},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":95.83,""variationScale"":""UP"",""currentScore"":20.38,""lastScore"":0.85},{""goal"":16,""variationValue"":54.02,""variationScale"":""UP"",""currentScore"":54.37,""lastScore"":25.0},{""goal"":17,""variationValue"":83.37,""variationScale"":""UP"",""currentScore"":14.97,""lastScore"":2.49}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,2404903,Itaú (RN),Rio Grande do Norte,5320,2025,2015,"[{""goal"":1,""variationValue"":-46.75,""variationScale"":""DOWN"",""currentScore"":31.04,""lastScore"":45.55},{""goal"":2,""variationValue"":7.51,""variationScale"":""UP"",""currentScore"":62.33,""lastScore"":57.65},{""goal"":3,""variationValue"":-7.01,""variationScale"":""DOWN"",""currentScore"":75.36,""lastScore"":80.64},{""goal"":4,""variationValue"":27.27,""variationScale"":""UP"",""currentScore"":55.66,""lastScore"":40.48},{""goal"":5,""variationValue"":1.66,""variationScale"":""EQUAL"",""currentScore"":60.2,""lastScore"":59.2},{""goal"":6,""variationValue"":52.13,""variationScale"":""UP"",""currentScore"":67.03,""lastScore"":32.09},{""goal"":7,""variationValue"":-23.28,""variationScale"":""DOWN"",""currentScore"":77.24,""lastScore"":95.22},{""goal"":8,""variationValue"":-24.91,""variationScale"":""DOWN"",""currentScore"":25.57,""lastScore"":31.94},{""goal"":9,""variationValue"":-657.22,""variationScale"":""DOWN"",""currentScore"":7.48,""lastScore"":56.64},{""goal"":10,""variationValue"":-31.51,""variationScale"":""DOWN"",""currentScore"":55.07,""lastScore"":72.42},{""goal"":11,""variationValue"":4.26,""variationScale"":""EQUAL"",""currentScore"":77.97,""lastScore"":74.65},{""goal"":12,""variationValue"":44.86,""variationScale"":""UP"",""currentScore"":60.45,""lastScore"":33.33},{""goal"":13,""variationValue"":-20.58,""variationScale"":""DOWN"",""currentScore"":76.44,""lastScore"":92.17},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":89.25,""variationScale"":""UP"",""currentScore"":13.4,""lastScore"":1.44},{""goal"":16,""variationValue"":-0.29,""variationScale"":""EQUAL"",""currentScore"":52.47,""lastScore"":52.62},{""goal"":17,""variationValue"":13.85,""variationScale"":""UP"",""currentScore"":2.31,""lastScore"":1.99}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,3102308,Alvinópolis (MG),Minas Gerais,15059,2025,2015,"[{""goal"":1,""variationValue"":-5.46,""variationScale"":""DOWN"",""currentScore"":56.81,""lastScore"":59.91},{""goal"":2,""variationValue"":1.61,""variationScale"":""EQUAL"",""currentScore"":30.51,""lastScore"":30.02},{""goal"":3,""variationValue"":1.89,""variationScale"":""EQUAL"",""currentScore"":77.79,""lastScore"":76.32},{""goal"":4,""variationValue"":16.99,""variationScale"":""UP"",""currentScore"":62.23,""lastScore"":51.66},{""goal"":5,""variationValue"":64.25,""variationScale"":""UP"",""currentScore"":50.86,""lastScore"":18.18},{""goal"":6,""variationValue"":-16.06,""variationScale"":""DOWN"",""currentScore"":51.63,""lastScore"":59.92},{""goal"":7,""variationValue"":-10.15,""variationScale"":""DOWN"",""currentScore"":86.57,""lastScore"":95.36},{""goal"":8,""variationValue"":-19.94,""variationScale"":""DOWN"",""currentScore"":41.48,""lastScore"":49.75},{""goal"":9,""variationValue"":-341.36,""variationScale"":""DOWN"",""currentScore"":7.52,""lastScore"":33.19},{""goal"":10,""variationValue"":0.09,""variationScale"":""EQUAL"",""currentScore"":66.46,""lastScore"":66.4},{""goal"":11,""variationValue"":-23.56,""variationScale"":""DOWN"",""currentScore"":74.1,""lastScore"":91.56},{""goal"":12,""variationValue"":66.67,""variationScale"":""UP"",""currentScore"":100.0,""lastScore"":33.33},{""goal"":13,""variationValue"":-153.32,""variationScale"":""DOWN"",""currentScore"":34.0,""lastScore"":86.13},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":81.46,""variationScale"":""UP"",""currentScore"":13.59,""lastScore"":2.52},{""goal"":16,""variationValue"":-161.64,""variationScale"":""DOWN"",""currentScore"":38.22,""lastScore"":100.0},{""goal"":17,""variationValue"":61.49,""variationScale"":""UP"",""currentScore"":8.18,""lastScore"":3.15}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,1721307,Tupiratins (TO),Tocantins,1874,2025,2015,"[{""goal"":1,""variationValue"":-81.73,""variationScale"":""DOWN"",""currentScore"":31.09,""lastScore"":56.5},{""goal"":2,""variationValue"":-70.19,""variationScale"":""DOWN"",""currentScore"":40.46,""lastScore"":68.86},{""goal"":3,""variationValue"":-58.55,""variationScale"":""DOWN"",""currentScore"":50.74,""lastScore"":80.45},{""goal"":4,""variationValue"":36.51,""variationScale"":""UP"",""currentScore"":60.99,""lastScore"":38.72},{""goal"":5,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":66.16,""lastScore"":66.16},{""goal"":6,""variationValue"":35.16,""variationScale"":""UP"",""currentScore"":62.09,""lastScore"":40.26},{""goal"":7,""variationValue"":8.04,""variationScale"":""UP"",""currentScore"":56.56,""lastScore"":52.01},{""goal"":8,""variationValue"":-42.66,""variationScale"":""DOWN"",""currentScore"":36.43,""lastScore"":51.97},{""goal"":9,""variationValue"":-208.45,""variationScale"":""DOWN"",""currentScore"":16.21,""lastScore"":50.0},{""goal"":10,""variationValue"":17.11,""variationScale"":""UP"",""currentScore"":70.3,""lastScore"":58.27},{""goal"":11,""variationValue"":-42.35,""variationScale"":""DOWN"",""currentScore"":69.04,""lastScore"":98.28},{""goal"":12,""variationValue"":55.83,""variationScale"":""UP"",""currentScore"":75.45,""lastScore"":33.33},{""goal"":13,""variationValue"":0.24,""variationScale"":""EQUAL"",""currentScore"":38.13,""lastScore"":38.04},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":-26.0,""variationScale"":""DOWN"",""currentScore"":19.5,""lastScore"":24.57},{""goal"":16,""variationValue"":37.31,""variationScale"":""UP"",""currentScore"":79.76,""lastScore"":50.0},{""goal"":17,""variationValue"":50.13,""variationScale"":""UP"",""currentScore"":26.97,""lastScore"":13.45}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,2200400,Altos (PI),Piauí,47416,2025,2015,"[{""goal"":1,""variationValue"":7.41,""variationScale"":""UP"",""currentScore"":58.97,""lastScore"":54.6},{""goal"":2,""variationValue"":-6.64,""variationScale"":""DOWN"",""currentScore"":50.02,""lastScore"":53.34},{""goal"":3,""variationValue"":-1.83,""variationScale"":""EQUAL"",""currentScore"":67.36,""lastScore"":68.59},{""goal"":4,""variationValue"":55.74,""variationScale"":""UP"",""currentScore"":52.3,""lastScore"":23.15},{""goal"":5,""variationValue"":42.09,""variationScale"":""UP"",""currentScore"":38.2,""lastScore"":22.12},{""goal"":6,""variationValue"":-4.49,""variationScale"":""EQUAL"",""currentScore"":51.65,""lastScore"":53.97},{""goal"":7,""variationValue"":-30.14,""variationScale"":""DOWN"",""currentScore"":68.92,""lastScore"":89.69},{""goal"":8,""variationValue"":-29.08,""variationScale"":""DOWN"",""currentScore"":36.38,""lastScore"":46.96},{""goal"":9,""variationValue"":-157.37,""variationScale"":""DOWN"",""currentScore"":8.75,""lastScore"":22.52},{""goal"":10,""variationValue"":-48.15,""variationScale"":""DOWN"",""currentScore"":48.37,""lastScore"":71.66},{""goal"":11,""variationValue"":-28.26,""variationScale"":""DOWN"",""currentScore"":65.05,""lastScore"":83.43},{""goal"":12,""variationValue"":66.67,""variationScale"":""UP"",""currentScore"":100.0,""lastScore"":33.33},{""goal"":13,""variationValue"":-18.41,""variationScale"":""DOWN"",""currentScore"":72.13,""lastScore"":85.41},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":10.85,""lastScore"":10.85},{""goal"":15,""variationValue"":88.78,""variationScale"":""UP"",""currentScore"":13.73,""lastScore"":1.54},{""goal"":16,""variationValue"":18.22,""variationScale"":""UP"",""currentScore"":40.88,""lastScore"":33.43},{""goal"":17,""variationValue"":83.8,""variationScale"":""UP"",""currentScore"":16.17,""lastScore"":2.62}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,1713304,Miranorte (TO),Tocantins,12701,2025,2015,"[{""goal"":1,""variationValue"":-0.03,""variationScale"":""EQUAL"",""currentScore"":59.2,""lastScore"":59.22},{""goal"":2,""variationValue"":-16.39,""variationScale"":""DOWN"",""currentScore"":49.53,""lastScore"":57.65},{""goal"":3,""variationValue"":12.33,""variationScale"":""UP"",""currentScore"":69.52,""lastScore"":60.95},{""goal"":4,""variationValue"":31.04,""variationScale"":""UP"",""currentScore"":48.87,""lastScore"":33.7},{""goal"":5,""variationValue"":35.55,""variationScale"":""UP"",""currentScore"":44.0,""lastScore"":28.36},{""goal"":6,""variationValue"":48.27,""variationScale"":""UP"",""currentScore"":73.52,""lastScore"":38.03},{""goal"":7,""variationValue"":-12.16,""variationScale"":""DOWN"",""currentScore"":77.99,""lastScore"":87.47},{""goal"":8,""variationValue"":-17.31,""variationScale"":""DOWN"",""currentScore"":43.85,""lastScore"":51.44},{""goal"":9,""variationValue"":-102.1,""variationScale"":""DOWN"",""currentScore"":6.2,""lastScore"":12.53},{""goal"":10,""variationValue"":-38.35,""variationScale"":""DOWN"",""currentScore"":51.16,""lastScore"":70.78},{""goal"":11,""variationValue"":1.3,""variationScale"":""EQUAL"",""currentScore"":70.69,""lastScore"":69.77},{""goal"":12,""variationValue"":66.67,""variationScale"":""UP"",""currentScore"":100.0,""lastScore"":33.33},{""goal"":13,""variationValue"":16.33,""variationScale"":""UP"",""currentScore"":49.49,""lastScore"":41.41},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":62.7,""variationScale"":""UP"",""currentScore"":13.94,""lastScore"":5.2},{""goal"":16,""variationValue"":-83.06,""variationScale"":""DOWN"",""currentScore"":30.16,""lastScore"":55.21},{""goal"":17,""variationValue"":60.54,""variationScale"":""UP"",""currentScore"":11.58,""lastScore"":4.57}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,2930758,Sítio do Mato (BA),Bahia,13408,2025,2015,"[{""goal"":1,""variationValue"":-19.35,""variationScale"":""DOWN"",""currentScore"":43.68,""lastScore"":52.13},{""goal"":2,""variationValue"":-2.43,""variationScale"":""EQUAL"",""currentScore"":51.42,""lastScore"":52.67},{""goal"":3,""variationValue"":10.0,""variationScale"":""UP"",""currentScore"":75.82,""lastScore"":68.24},{""goal"":4,""variationValue"":59.61,""variationScale"":""UP"",""currentScore"":38.2,""lastScore"":15.43},{""goal"":5,""variationValue"":27.98,""variationScale"":""UP"",""currentScore"":64.59,""lastScore"":46.52},{""goal"":6,""variationValue"":58.61,""variationScale"":""UP"",""currentScore"":89.9,""lastScore"":37.21},{""goal"":7,""variationValue"":-6.46,""variationScale"":""DOWN"",""currentScore"":57.41,""lastScore"":61.12},{""goal"":8,""variationValue"":-17.14,""variationScale"":""DOWN"",""currentScore"":24.8,""lastScore"":29.05},{""goal"":9,""variationValue"":-321.23,""variationScale"":""DOWN"",""currentScore"":11.87,""lastScore"":50.0},{""goal"":10,""variationValue"":-39.11,""variationScale"":""DOWN"",""currentScore"":52.39,""lastScore"":72.88},{""goal"":11,""variationValue"":-10.67,""variationScale"":""DOWN"",""currentScore"":75.48,""lastScore"":83.53},{""goal"":12,""variationValue"":54.13,""variationScale"":""UP"",""currentScore"":72.66,""lastScore"":33.33},{""goal"":13,""variationValue"":0.69,""variationScale"":""EQUAL"",""currentScore"":75.65,""lastScore"":75.13},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":61.53,""variationScale"":""UP"",""currentScore"":21.42,""lastScore"":8.24},{""goal"":16,""variationValue"":-197.35,""variationScale"":""DOWN"",""currentScore"":33.63,""lastScore"":100.0},{""goal"":17,""variationValue"":72.31,""variationScale"":""UP"",""currentScore"":10.58,""lastScore"":2.93}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,2928000,Santaluz (BA),Bahia,37834,2025,2015,"[{""goal"":1,""variationValue"":-4.42,""variationScale"":""EQUAL"",""currentScore"":47.91,""lastScore"":50.03},{""goal"":2,""variationValue"":-12.59,""variationScale"":""DOWN"",""currentScore"":45.42,""lastScore"":51.14},{""goal"":3,""variationValue"":4.04,""variationScale"":""EQUAL"",""currentScore"":70.02,""lastScore"":67.19},{""goal"":4,""variationValue"":62.68,""variationScale"":""UP"",""currentScore"":38.99,""lastScore"":14.55},{""goal"":5,""variationValue"":56.5,""variationScale"":""UP"",""currentScore"":50.41,""lastScore"":21.93},{""goal"":6,""variationValue"":50.44,""variationScale"":""UP"",""currentScore"":56.54,""lastScore"":28.02},{""goal"":7,""variationValue"":-16.79,""variationScale"":""DOWN"",""currentScore"":68.98,""lastScore"":80.56},{""goal"":8,""variationValue"":-33.24,""variationScale"":""DOWN"",""currentScore"":31.11,""lastScore"":41.45},{""goal"":9,""variationValue"":-271.88,""variationScale"":""DOWN"",""currentScore"":11.45,""lastScore"":42.58},{""goal"":10,""variationValue"":-42.77,""variationScale"":""DOWN"",""currentScore"":52.44,""lastScore"":74.87},{""goal"":11,""variationValue"":-35.24,""variationScale"":""DOWN"",""currentScore"":67.99,""lastScore"":91.95},{""goal"":12,""variationValue"":66.67,""variationScale"":""UP"",""currentScore"":100.0,""lastScore"":33.33},{""goal"":13,""variationValue"":-21.27,""variationScale"":""DOWN"",""currentScore"":75.85,""lastScore"":91.98},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":85.64,""variationScale"":""UP"",""currentScore"":20.19,""lastScore"":2.9},{""goal"":16,""variationValue"":-5.81,""variationScale"":""DOWN"",""currentScore"":37.15,""lastScore"":39.31},{""goal"":17,""variationValue"":88.81,""variationScale"":""UP"",""currentScore"":25.03,""lastScore"":2.8}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,2100105,Afonso Cunha (MA),Maranhão,6144,2025,2015,"[{""goal"":1,""variationValue"":-7.22,""variationScale"":""DOWN"",""currentScore"":53.77,""lastScore"":57.65},{""goal"":2,""variationValue"":5.26,""variationScale"":""UP"",""currentScore"":49.4,""lastScore"":46.8},{""goal"":3,""variationValue"":21.84,""variationScale"":""UP"",""currentScore"":74.32,""lastScore"":58.09},{""goal"":4,""variationValue"":73.42,""variationScale"":""UP"",""currentScore"":41.57,""lastScore"":11.05},{""goal"":5,""variationValue"":-25.04,""variationScale"":""DOWN"",""currentScore"":49.32,""lastScore"":61.67},{""goal"":6,""variationValue"":77.01,""variationScale"":""UP"",""currentScore"":34.15,""lastScore"":7.85},{""goal"":7,""variationValue"":-66.2,""variationScale"":""DOWN"",""currentScore"":49.32,""lastScore"":81.97},{""goal"":8,""variationValue"":-10.88,""variationScale"":""DOWN"",""currentScore"":24.9,""lastScore"":27.61},{""goal"":9,""variationValue"":-3998.36,""variationScale"":""DOWN"",""currentScore"":1.22,""lastScore"":50.0},{""goal"":10,""variationValue"":4.21,""variationScale"":""EQUAL"",""currentScore"":76.26,""lastScore"":73.05},{""goal"":11,""variationValue"":9.97,""variationScale"":""UP"",""currentScore"":89.4,""lastScore"":80.49},{""goal"":12,""variationValue"":64.41,""variationScale"":""UP"",""currentScore"":93.64,""lastScore"":33.33},{""goal"":13,""variationValue"":-17.86,""variationScale"":""DOWN"",""currentScore"":44.45,""lastScore"":52.39},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":85.32,""variationScale"":""UP"",""currentScore"":26.49,""lastScore"":3.89},{""goal"":16,""variationValue"":50.3,""variationScale"":""UP"",""currentScore"":79.76,""lastScore"":39.64},{""goal"":17,""variationValue"":64.75,""variationScale"":""UP"",""currentScore"":11.49,""lastScore"":4.05}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,2313500,Trairi (CE),Ceará,58415,2025,2015,"[{""goal"":1,""variationValue"":-26.33,""variationScale"":""DOWN"",""currentScore"":38.28,""lastScore"":48.36},{""goal"":2,""variationValue"":16.91,""variationScale"":""UP"",""currentScore"":45.9,""lastScore"":38.14},{""goal"":3,""variationValue"":4.75,""variationScale"":""EQUAL"",""currentScore"":74.95,""lastScore"":71.39},{""goal"":4,""variationValue"":33.54,""variationScale"":""UP"",""currentScore"":50.89,""lastScore"":33.82},{""goal"":5,""variationValue"":7.12,""variationScale"":""UP"",""currentScore"":33.73,""lastScore"":31.33},{""goal"":6,""variationValue"":9.1,""variationScale"":""UP"",""currentScore"":56.15,""lastScore"":51.04},{""goal"":7,""variationValue"":-12.97,""variationScale"":""DOWN"",""currentScore"":72.33,""lastScore"":81.71},{""goal"":8,""variationValue"":-21.58,""variationScale"":""DOWN"",""currentScore"":43.61,""lastScore"":53.02},{""goal"":9,""variationValue"":-267.24,""variationScale"":""DOWN"",""currentScore"":5.77,""lastScore"":21.19},{""goal"":10,""variationValue"":-8.93,""variationScale"":""DOWN"",""currentScore"":57.02,""lastScore"":62.11},{""goal"":11,""variationValue"":-63.01,""variationScale"":""DOWN"",""currentScore"":53.83,""lastScore"":87.75},{""goal"":12,""variationValue"":66.67,""variationScale"":""UP"",""currentScore"":100.0,""lastScore"":33.33},{""goal"":13,""variationValue"":-36.12,""variationScale"":""DOWN"",""currentScore"":67.64,""lastScore"":92.07},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":29.01,""lastScore"":29.01},{""goal"":15,""variationValue"":96.11,""variationScale"":""UP"",""currentScore"":27.25,""lastScore"":1.06},{""goal"":16,""variationValue"":-7.09,""variationScale"":""DOWN"",""currentScore"":29.76,""lastScore"":31.87},{""goal"":17,""variationValue"":31.3,""variationScale"":""UP"",""currentScore"":13.26,""lastScore"":9.11}]",True
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,2300903,Apuiarés (CE),Ceará,12893,2025,2015,"[{""goal"":1,""variationValue"":-37.45,""variationScale"":""DOWN"",""currentScore"":30.63,""lastScore"":42.1},{""goal"":2,""variationValue"":37.25,""variationScale"":""UP"",""currentScore"":54.47,""lastScore"":34.18},{""goal"":3,""variationValue"":22.57,""variationScale"":""UP"",""currentScore"":80.64,""lastScore"":62.44},{""goal"":4,""variationValue"":31.16,""variationScale"":""UP"",""currentScore"":60.95,""lastScore"":41.96},{""goal"":5,""variationValue"":-8.71,""variationScale"":""DOWN"",""currentScore"":32.72,""lastScore"":35.57},{""goal"":6,""variationValue"":35.34,""variationScale"":""UP"",""currentScore"":59.33,""lastScore"":38.36},{""goal"":7,""variationValue"":-18.49,""variationScale"":""DOWN"",""currentScore"":74.96,""lastScore"":88.82},{""goal"":8,""variationValue"":-26.97,""variationScale"":""DOWN"",""currentScore"":36.78,""lastScore"":46.7},{""goal"":9,""variationValue"":-978.01,""variationScale"":""DOWN"",""currentScore"":4.73,""lastScore"":50.99},{""goal"":10,""variationValue"":-36.11,""variationScale"":""DOWN"",""currentScore"":48.19,""lastScore"":65.59},{""goal"":11,""variationValue"":-13.3,""variationScale"":""DOWN"",""currentScore"":79.49,""lastScore"":90.06},{""goal"":12,""variationValue"":70.76,""variationScale"":""UP"",""currentScore"":100.0,""lastScore"":29.24},{""goal"":13,""variationValue"":-17.92,""variationScale"":""DOWN"",""currentScore"":79.19,""lastScore"":93.38},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":91.11,""variationScale"":""UP"",""currentScore"":27.56,""lastScore"":2.45},{""goal"":16,""variationValue"":-63.88,""variationScale"":""DOWN"",""currentScore"":25.0,""lastScore"":40.97},{""goal"":17,""variationValue"":33.12,""variationScale"":""UP"",""currentScore"":4.71,""lastScore"":3.15}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,2209559,São Braz do Piauí (PI),Piauí,4358,2025,2015,"[{""goal"":1,""variationValue"":-16.17,""variationScale"":""DOWN"",""currentScore"":39.4,""lastScore"":45.77},{""goal"":2,""variationValue"":4.27,""variationScale"":""EQUAL"",""currentScore"":54.55,""lastScore"":52.22},{""goal"":3,""variationValue"":-34.0,""variationScale"":""DOWN"",""currentScore"":60.88,""lastScore"":81.58},{""goal"":4,""variationValue"":25.84,""variationScale"":""UP"",""currentScore"":52.43,""lastScore"":38.88},{""goal"":5,""variationValue"":5.3,""variationScale"":""UP"",""currentScore"":48.33,""lastScore"":45.77},{""goal"":6,""variationValue"":31.01,""variationScale"":""UP"",""currentScore"":26.57,""lastScore"":18.33},{""goal"":7,""variationValue"":-11.97,""variationScale"":""DOWN"",""currentScore"":50.47,""lastScore"":56.51},{""goal"":8,""variationValue"":-28.76,""variationScale"":""DOWN"",""currentScore"":41.76,""lastScore"":53.77},{""goal"":9,""variationValue"":-1076.47,""variationScale"":""DOWN"",""currentScore"":4.25,""lastScore"":50.0},{""goal"":10,""variationValue"":-19.0,""variationScale"":""DOWN"",""currentScore"":63.73,""lastScore"":75.84},{""goal"":11,""variationValue"":-6.96,""variationScale"":""DOWN"",""currentScore"":82.18,""lastScore"":87.9},{""goal"":12,""variationValue"":66.67,""variationScale"":""UP"",""currentScore"":100.0,""lastScore"":33.33},{""goal"":13,""variationValue"":8.66,""variationScale"":""UP"",""currentScore"":79.79,""lastScore"":72.88},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":-170.67,""variationScale"":""DOWN"",""currentScore"":3.75,""lastScore"":10.15},{""goal"":16,""variationValue"":-33.33,""variationScale"":""DOWN"",""currentScore"":75.0,""lastScore"":100.0},{""goal"":17,""variationValue"":89.31,""variationScale"":""UP"",""currentScore"":16.19,""lastScore"":1.73}]",False
2026-08-26T22:38:28Z,buscarPanoramaOdsCidades,root,3102506,Amparo do Serra (MG),Minas Gerais,4541,2025,2015,"[{""goal"":1,""variationValue"":-52.52,""variationScale"":""DOWN"",""currentScore"":41.7,""lastScore"":63.6},{""goal"":2,""variationValue"":26.5,""variationScale"":""UP"",""currentScore"":43.43,""lastScore"":31.92},{""goal"":3,""variationValue"":-43.22,""variationScale"":""DOWN"",""currentScore"":56.5,""lastScore"":80.92},{""goal"":4,""variationValue"":12.5,""variationScale"":""UP"",""currentScore"":47.27,""lastScore"":41.36},{""goal"":5,""variationValue"":61.33,""variationScale"":""UP"",""currentScore"":52.44,""lastScore"":20.28},{""goal"":6,""variationValue"":20.07,""variationScale"":""UP"",""currentScore"":52.23,""lastScore"":41.75},{""goal"":7,""variationValue"":-11.42,""variationScale"":""DOWN"",""currentScore"":83.63,""lastScore"":93.18},{""goal"":8,""variationValue"":-28.48,""variationScale"":""DOWN"",""currentScore"":39.25,""lastScore"":50.43},{""goal"":9,""variationValue"":-81.39,""variationScale"":""DOWN"",""currentScore"":14.24,""lastScore"":25.83},{""goal"":10,""variationValue"":-21.27,""variationScale"":""DOWN"",""currentScore"":58.91,""lastScore"":71.44},{""goal"":11,""variationValue"":-23.11,""variationScale"":""DOWN"",""currentScore"":76.51,""lastScore"":94.19},{""goal"":12,""variationValue"":66.67,""variationScale"":""UP"",""currentScore"":100.0,""lastScore"":33.33},{""goal"":13,""variationValue"":-42.36,""variationScale"":""DOWN"",""currentScore"":57.58,""lastScore"":81.97},{""goal"":14,""variationValue"":0.0,""variationScale"":""EQUAL"",""currentScore"":0.0,""lastScore"":0.0},{""goal"":15,""variationValue"":86.83,""variationScale"":""UP"",""currentScore"":13.44,""lastScore"":1.77},{""goal"":16,""variationValue"":16.26,""variationScale"":""UP"",""currentScore"":43.91,""lastScore"":36.77},{""goal"":17,""variationValue"":97.75,""variationScale"":""UP"",""currentScore"":18.23,""lastScore"":0.41}]",False
